Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
10625,2022-04-08,BUY_21099,USA,IT Software,,112484215,3659,ISO27001,1,0.21,1,Unknown,1,9342,0,0.39,Call,0.12,1,0,1,1,0.1
10626,2022-11-20,BUY_44529,Canada,Electronics,1016,187000828,4958,None,1,0.86,0,0,1,14574,0,0.51,Call,,1,1,1,1,0.94
10627,2024-10-26,,France,Machinery,21,182583882,6997,None,0,0.39,1,1,1,3532,0,0.23,,NA,1,1,1,0,-0.46
10628,2024-05-22,BUY_13479,Netherlands,Medical Devices,3384,53016183,5681,ISO9001,1,0.23,0,1,0,14356,1,0.51,Call,NA,1,1,1,0,0.22
10629,2021-11-20,BUY_36471,Germany,IT Software,2826,24527415,2434,ISO27001,0,0.41,0,1,0,17757,0,0.43,Email,,1,1,1,1,0.1
10630,2023-06-11,BUY_79163,Canada,IT Software,4181,191413879,2354,None,0,0.58,0,Unknown,1,17025,0,0.82,LinkedIn,NA,0,0,1,1,0.15
10631,2022-07-01,BUY_94583,France,Engineering,7313,165173037,3910,None,1,0.29,0,Unknown,0,12260,0,0.18,,NA,0,0,0,1,-0.62
10632,2023-11-16,BUY_84824,Italy,Textiles,1171,60630788,6728,None,0,0.2,0,Unknown,1,14818,1,0.93,LinkedIn,,0,0,0,1,-0.17
10633,2022-04-17,BUY_18081,Germany,Chemicals,,10292339,2004,REACH,1,0.37,0,0,0,1294,0,0.27,LinkedIn,,1,0,0,1,-0.02
10634,2022-11-17,BUY_75346,Japan,Electronics,5697,51621657,4245,None,1,0.22,0,0,0,19105,0,0.16,Email,0.02,0,0,1,1,-0.83
10635,2021-06-01,BUY_34942,Australia,IT Software,6477,83764929,478,None,1,0.63,0,Unknown,1,9589,1,0.86,Email,,0,0,1,1,0.08
10636,2022-02-09,BUY_78063,Japan,Engineering,,135154165,5727,None,0,0.33,0,1,0,1229,0,0.44,Email,NA,0,1,1,0,0.66
10637,2021-07-01,BUY_66974,Italy,Machinery,1659,137912244,2708,None,0,0.34,1,0,0,10086,0,0.5,Call,NA,1,1,0,0,0.05
10638,2024-03-18,BUY_91037,Italy,Engineering,,3796551,3232,CE,0,0.79,0,1,0,6259,1,0.76,WhatsApp,NA,0,0,0,1,-0.19
10639,2022-02-16,BUY_19248,UAE,Engineering,,164123353,3669,CE,0,0.66,0,1,0,11958,0,0.77,LinkedIn,NA,1,0,0,1,-0.89
10640,2021-11-11,BUY_73023,Singapore,Textiles,,40890119,1317,ISO9001,0,0.21,0,1,0,14667,0,0.83,WhatsApp,NA,0,1,0,0,0.91
10641,2021-07-02,BUY_14188,Italy,Chemicals,1684,18096214,2686,ISO14001,0,0.6,0,Unknown,0,9033,0,0.94,Call,NA,0,0,1,0,0.01
10642,2022-11-17,BUY_26125,Germany,Pharmaceuticals,6253,49962065,2580,WHO-GMP,0,0,1,Unknown,1,8759,0,0.27,WhatsApp,NA,0,0,1,0,-0.91
10643,2022-08-06,BUY_26666,Netherlands,Pharmaceuticals,,124140302,4451,EU-GMP,0,0.66,0,Unknown,1,13822,0,0.93,Email,NA,0,1,0,0,-0.9
10644,2021-10-05,BUY_85241,Canada,Machinery,,30109212,5966,ISO9001,1,0.83,1,1,0,5669,0,0.64,Email,0.47,1,1,1,1,-0.22
10645,2022-09-06,BUY_11044,UAE,Solar,1532,142849814,4993,IEC,1,0.95,1,1,1,12084,1,0.66,Email,0.6,1,1,0,1,-0.5
10646,2023-01-25,BUY_29466,Canada,IT Software,,68998406,4039,SOC2,0,0.83,1,Unknown,0,13859,1,0.01,LinkedIn,0.04,0,1,1,0,-0.2
10647,2023-11-12,BUY_16936,Singapore,Engineering,,143083004,326,ISO14001,1,0.99,1,1,0,10787,1,0.61,Email,NA,0,1,1,0,-0.46
10648,2023-04-01,BUY_66555,Netherlands,Textiles,7377,24895778,5675,ISO9001,1,0.82,1,0,0,12446,0,0.41,,0.5,1,1,1,1,-0.36
10649,2021-10-07,,Canada,Textiles,,164753168,6551,ISO9001,1,0.92,0,Unknown,0,5772,1,0.64,WhatsApp,0.01,0,0,1,0,-0.25
10650,2024-03-31,BUY_97957,Germany,Auto Parts,,139590279,4045,ISO9001,1,0.73,1,1,1,17274,0,0.65,,NA,1,0,1,0,0.03
10651,2021-07-26,BUY_16895,Australia,Engineering,3192,138770789,199,ISO14001,0,0.59,0,0,1,18159,0,0,WhatsApp,0.2,1,0,1,0,0.06
10652,2024-11-14,BUY_23567,Netherlands,Electronics,7645,163088259,460,None,1,0.15,0,1,1,14111,0,0.77,WhatsApp,,1,1,0,1,0.25
10653,2022-04-19,BUY_22861,Japan,Solar,,16314187,2351,IEC,1,0.62,1,1,0,15950,0,0.09,WhatsApp,0.74,0,0,0,1,-0.49
10654,2024-08-24,BUY_93465,Singapore,Solar,7495,70036635,4926,IEC,0,0.73,1,0,0,1908,0,0.03,Email,0.65,1,1,0,0,-0.73
10655,2023-08-06,BUY_76596,UAE,Chemicals,1552,56970651,3219,None,1,0.33,0,1,0,10807,1,0.95,,,0,1,0,0,0.5
10656,2021-06-02,BUY_54392,UK,Auto Parts,1857,151270635,280,ISO9001,0,0.83,0,0,0,13250,0,0.97,WhatsApp,NA,0,1,0,1,0.04
10657,2025-01-28,BUY_92394,UK,Textiles,,70317025,5672,ISO9001,1,0.58,1,0,1,4459,0,0.2,Call,0.02,0,0,1,0,0.35
10658,2022-02-22,BUY_80422,Germany,Auto Parts,1940,76167837,441,None,1,0.12,1,Unknown,1,13255,0,0.43,,0.95,0,0,0,1,-0.6
10659,2024-10-03,BUY_56023,Italy,Pharmaceuticals,,81715766,286,EU-GMP,0,0.21,1,1,1,16624,1,0.28,Call,0.52,1,0,0,0,-0.77
10660,2024-10-01,BUY_53393,Netherlands,IT Software,,53897328,2500,GDPR,1,0.12,1,1,1,12885,0,0.41,Call,0.73,1,1,1,0,-0.04
10661,2024-09-26,BUY_71530,UAE,Machinery,6158,44263830,815,None,0,0.62,0,Unknown,1,3457,1,0.3,LinkedIn,,0,0,0,1,-0.39
10662,2023-07-07,BUY_49462,Singapore,Pharmaceuticals,,160112793,4723,None,1,0.77,0,Unknown,0,15169,1,0.7,LinkedIn,,1,1,1,1,-0.16
10663,2023-05-16,BUY_26259,Canada,Solar,7055,92048694,1685,None,1,0.15,1,Unknown,0,10823,0,0.2,Call,0.98,1,0,1,1,0.56
10664,2023-04-25,BUY_32352,Netherlands,Solar,1056,49256756,1508,TUV,0,0.49,1,0,1,8971,0,0.92,Call,,1,0,0,0,-0.12
10665,2022-05-06,BUY_90492,Italy,Medical Devices,,43277050,6888,ISO9001,0,0.88,0,0,1,7675,0,0.78,Call,,1,1,0,1,0.6
10666,2021-06-19,BUY_46908,Netherlands,Electronics,,197947176,1911,None,1,0.22,0,Unknown,0,2735,0,0.07,WhatsApp,,1,0,1,1,-0.75
10667,2021-07-03,BUY_32299,Netherlands,Pharmaceuticals,1956,196405980,6861,None,0,0.34,1,Unknown,0,14673,1,0.86,WhatsApp,NA,1,0,0,0,0.91
10668,2022-08-24,BUY_77186,Italy,Solar,,119059938,2858,IEC,1,0.73,1,1,1,16114,0,0.08,Call,,0,0,1,1,-0.49
10669,2022-12-26,BUY_79413,Netherlands,Engineering,,52738395,3892,None,0,0.19,1,1,0,2592,0,0.85,Email,NA,1,1,0,0,-0.28
10670,2021-08-27,BUY_72932,Singapore,Solar,435,13291275,3199,None,0,0.3,1,1,1,1096,1,0.59,LinkedIn,NA,1,1,0,1,-0.78
10671,2022-06-07,BUY_91550,Italy,Textiles,,25427372,97,None,0,0.87,1,Unknown,0,3056,1,0.23,Call,,1,0,0,1,-0.18
10672,2022-04-17,BUY_63558,France,Machinery,,164324983,5285,None,0,0.72,1,0,1,2160,0,0.03,LinkedIn,0.73,1,0,0,1,-0.33
10673,2024-09-21,BUY_72199,Netherlands,Machinery,,157319052,2804,None,1,0.4,0,1,1,3122,0,0.4,,NA,1,0,1,1,0.08
10674,2023-08-22,BUY_57331,Netherlands,IT Software,1700,19992013,1998,GDPR,1,0.54,0,1,0,13615,0,0.04,Email,,0,0,1,0,0.61
10675,2022-10-09,BUY_79004,Germany,IT Software,,55738447,3408,None,0,0.42,1,0,1,11464,1,0.79,Call,0.15,1,1,1,1,0.19
10676,2023-10-27,BUY_26140,Canada,Engineering,,89776590,4429,ISO14001,0,0.66,1,0,1,15289,1,0.5,LinkedIn,0.85,1,0,1,0,0.04
10677,2024-12-24,BUY_81506,Japan,Machinery,,133925950,4480,ISO9001,0,0.22,1,Unknown,0,4661,0,0.8,Email,0.67,1,0,0,1,0.44
10678,2023-11-03,BUY_71319,USA,Textiles,,112756669,508,ISO9001,0,0.92,1,0,1,18072,0,0.05,Email,0.04,1,1,0,0,0.74
10679,2023-01-25,BUY_56332,Canada,Machinery,,8170483,584,ISO9001,0,0.92,1,0,1,19040,0,0.74,,NA,0,0,0,1,-0.23
10680,2022-08-18,BUY_58960,France,Engineering,,17262862,5262,ISO14001,1,0.62,1,Unknown,0,3431,0,0.69,WhatsApp,0.07,0,1,1,1,-0.77
10681,2023-01-19,BUY_62711,Canada,Engineering,,127253578,6217,ISO14001,1,0.75,0,0,0,15480,0,0.05,,,0,1,1,1,0.04
10682,2021-07-06,BUY_88932,Italy,Chemicals,,24165557,3665,REACH,0,0.64,1,Unknown,1,19449,1,0.73,LinkedIn,0.43,0,1,0,0,-0.03
10683,2022-11-26,BUY_49741,France,Solar,2074,74518007,6792,None,1,0.29,0,1,0,13890,0,0.79,Email,,0,0,0,0,-0.95
10684,2025-01-25,BUY_76624,Italy,Engineering,,45543955,5957,ISO14001,1,0.12,1,1,1,8573,0,0.06,Call,NA,1,0,1,0,-0.18
10685,2023-08-16,BUY_16939,Canada,Electronics,,129299590,3520,ISO9001,1,0.65,0,Unknown,0,10396,0,0.41,Call,,0,1,0,1,-0.11
10686,2023-03-13,BUY_41723,Germany,Medical Devices,1213,117267974,4593,ISO9001,1,0.25,1,Unknown,0,3181,1,0.46,Email,,1,0,1,0,-0.25
10687,2024-03-02,,Germany,Solar,6751,107612949,2651,TUV,1,0.07,1,0,0,19949,0,0.07,Email,NA,0,1,1,1,0.08
10688,2022-04-25,BUY_46037,Italy,Medical Devices,3791,153798767,693,None,0,0.49,1,0,1,7584,0,0.83,LinkedIn,0.24,1,0,1,1,0.58
10689,2021-03-05,BUY_26802,UAE,Solar,7640,171735775,418,TUV,0,0.85,0,0,1,4484,1,0.98,,,0,0,0,0,0.9
10690,2024-05-08,BUY_95125,UAE,Textiles,,73184260,5092,None,0,0.26,1,Unknown,1,9890,0,0.97,LinkedIn,NA,1,0,1,0,0.73
10691,2022-05-18,,USA,Auto Parts,,110308739,3349,None,0,0.8,0,0,0,4263,0,0.23,WhatsApp,,0,0,0,1,0.19
10692,2023-05-05,BUY_23720,France,Engineering,7113,55321113,925,ISO9001,1,0.86,1,1,1,12526,0,0.57,Call,NA,0,1,0,1,0.46
10693,2025-01-27,,Italy,IT Software,456,70312290,1196,GDPR,0,0.79,0,0,0,999,1,0.55,LinkedIn,0.94,1,0,1,1,0.42
10694,2023-12-05,BUY_76955,Japan,Chemicals,,158002424,4268,None,1,0.03,1,1,1,18257,1,0.58,Email,NA,0,0,1,1,0.81
10695,2021-04-25,BUY_21065,Netherlands,Medical Devices,561,108121536,6927,ISO9001,0,0.39,0,Unknown,0,14867,1,0.96,,0.29,0,0,0,1,0.22
10696,2023-01-21,BUY_84974,Italy,Electronics,5026,72426456,3192,None,1,0.02,1,Unknown,0,12754,0,0.91,WhatsApp,,1,1,1,1,0.53
10697,2024-07-02,BUY_61841,Japan,Medical Devices,,147887392,1156,ISO9001,0,0.9,1,Unknown,1,3035,1,0.72,,NA,0,1,1,1,-0.65
10698,2021-10-04,BUY_51065,UK,Pharmaceuticals,3606,195726792,970,EU-GMP,1,0.34,1,0,0,15704,1,0.45,WhatsApp,0.47,0,1,1,0,0.29
10699,2022-04-10,BUY_41825,Netherlands,IT Software,,10143763,5264,SOC2,1,0.05,0,0,1,10065,1,0.57,Call,,1,1,1,1,-0.74
10700,2021-10-25,BUY_71668,Japan,Pharmaceuticals,,115539270,5031,FDA,0,0.53,1,Unknown,1,12585,1,0.77,Call,,1,0,1,1,0.19
10701,2024-09-20,BUY_32658,Germany,Machinery,4254,14974730,1892,None,0,0.99,1,0,1,6096,1,0.38,WhatsApp,,0,1,1,0,-0.85
10702,2023-01-28,BUY_69644,Japan,Engineering,977,49747239,4985,ISO14001,1,0.52,0,0,0,17893,1,0.26,Email,0.07,0,1,1,1,0.25
10703,2021-03-20,BUY_35476,Netherlands,Solar,,109947734,1536,IEC,0,0.98,1,Unknown,1,17555,0,0.73,LinkedIn,NA,1,1,0,0,0.1
10704,2023-04-01,BUY_62667,Canada,Chemicals,3374,25296329,6928,None,0,0.27,1,Unknown,0,11583,0,0.9,LinkedIn,0.87,1,1,0,1,-0.6
10705,2022-03-15,BUY_35644,UAE,IT Software,,113618239,5233,ISO27001,0,0.57,1,Unknown,0,4601,0,0.86,WhatsApp,NA,1,1,0,1,0.57
10706,2021-07-17,BUY_73037,France,Pharmaceuticals,,174625137,2015,None,0,0.89,0,0,1,19415,0,0.53,,,1,0,0,1,0.51
10707,2021-08-25,BUY_78805,Netherlands,IT Software,,186082823,3907,None,1,0.79,1,Unknown,1,5282,1,0.77,,0.68,0,0,0,1,-0.79
10708,2023-04-25,BUY_42629,UK,Machinery,,4588631,2787,None,1,0.98,1,Unknown,0,1201,0,0.46,Call,0.06,0,0,0,1,0.79
10709,2021-09-17,BUY_17601,Canada,Machinery,6906,69571149,238,ISO9001,0,0.36,1,1,0,11922,1,0.03,Email,,0,1,0,1,0.21
10710,2023-03-04,BUY_52323,Germany,Chemicals,,180319142,4902,ISO14001,0,0.82,0,Unknown,0,17245,1,0.99,LinkedIn,0.89,1,0,0,0,-0.54
10711,2024-05-24,BUY_58913,Italy,Chemicals,,133519826,2668,None,0,0.54,1,Unknown,1,1519,1,0.56,Call,,1,0,0,1,0.51
10712,2021-04-29,BUY_41543,Italy,Chemicals,,125054277,641,None,0,0.03,1,0,1,18288,0,0.8,,0.27,1,1,1,0,0.25
10713,2021-03-03,BUY_67361,France,Engineering,,197073200,2482,CE,0,0.79,1,0,0,13523,0,0.18,,NA,1,0,1,1,-0.16
10714,2023-12-07,BUY_95101,France,Machinery,6138,194323102,4953,ISO9001,0,0.35,0,Unknown,0,1087,1,0.93,WhatsApp,NA,1,0,0,0,0.27
10715,2021-12-15,BUY_14469,France,Medical Devices,,16694136,6623,ISO9001,1,0.9,0,0,1,13983,1,0.11,Email,,1,1,1,1,0.18
10716,2021-05-07,BUY_64411,Germany,Textiles,414,60021007,5989,None,0,0.2,0,Unknown,0,3123,0,0.82,Email,,0,0,1,1,-0.14
10717,2024-04-30,BUY_27037,Germany,Chemicals,,115023774,3306,ISO14001,0,0.29,0,1,1,9493,0,0.66,Email,0.46,1,0,1,1,-0.69
10718,2023-01-21,BUY_28317,USA,Machinery,,196344162,5399,ISO9001,1,0.19,0,1,0,17507,1,0.06,Call,,0,0,1,0,0.31
10719,2022-09-08,BUY_43285,Italy,Machinery,,64336429,97,None,1,0.64,0,Unknown,1,1230,0,0.98,WhatsApp,,1,1,0,0,-0.59
10720,2023-06-17,,Italy,Machinery,,35028655,4245,ISO9001,1,0.83,1,0,0,6530,0,0.6,Email,,1,1,1,1,0.64
10721,2022-12-01,BUY_71356,Singapore,Electronics,,111973263,6587,None,1,0.67,0,Unknown,1,5476,1,0.04,LinkedIn,NA,1,0,1,1,0.72
10722,2021-02-16,BUY_36400,France,Chemicals,,53798807,6768,REACH,1,0.18,1,0,1,684,1,0.46,Email,NA,0,0,1,0,0.27
10723,2021-10-12,BUY_69462,Germany,Engineering,,127716916,4334,ISO9001,1,0.67,0,Unknown,1,1937,1,0.8,LinkedIn,0.78,0,1,1,0,-0.17
10724,2025-01-31,BUY_49390,Netherlands,Auto Parts,425,46552915,2756,ISO9001,0,0.95,0,Unknown,1,10326,1,0.18,WhatsApp,0.88,1,1,0,1,-0.06
10725,2024-07-02,BUY_40472,Australia,Medical Devices,,83557300,193,ISO9001,0,0.22,0,1,1,1792,0,0.15,LinkedIn,NA,0,1,0,0,0.4
10726,2021-12-26,BUY_93736,France,Engineering,678,123345887,4896,ISO14001,0,0.07,0,Unknown,1,16883,0,0.15,,NA,1,0,1,1,-0.42
10727,2022-04-19,BUY_93631,Italy,Auto Parts,,72001541,4956,ISO9001,0,0.07,1,Unknown,1,16259,0,0.81,Call,0.2,1,1,0,0,-0.11
10728,2023-03-31,BUY_19992,UAE,Engineering,,148081603,2253,None,1,0.57,0,1,1,5878,0,0.09,Email,NA,1,1,0,0,-0.22
10729,2025-01-29,BUY_50640,Canada,Engineering,,5141954,496,ISO14001,0,0.48,0,Unknown,0,2509,1,0.02,LinkedIn,NA,1,0,1,0,-0.07
10730,2021-02-11,BUY_32863,Australia,IT Software,6587,32302158,2888,None,0,0.77,1,1,1,5755,1,0.6,LinkedIn,NA,0,0,0,1,-0.52
10731,2021-04-19,,Netherlands,Chemicals,1977,159163181,3654,REACH,1,0.27,0,Unknown,1,4257,1,0.41,Call,,1,1,0,1,-0.37
10732,2024-07-25,BUY_45902,Netherlands,Machinery,744,189141126,5183,ISO9001,0,0.13,1,Unknown,1,8343,0,0.74,WhatsApp,,0,1,0,0,0.89
10733,2021-09-06,BUY_48318,Australia,Medical Devices,,65807090,1845,ISO9001,1,0.02,0,Unknown,0,12025,0,0.44,Call,0.48,1,1,1,1,0.24
10734,2021-02-03,BUY_19529,Canada,Auto Parts,7963,56164143,914,None,0,0.66,1,Unknown,0,2943,1,0.98,,,0,0,1,1,-0.4
10735,2021-04-03,BUY_21009,USA,Electronics,460,140258446,5701,None,0,0.39,0,0,0,13769,0,0.77,Call,,0,0,1,1,-0.44
10736,2025-01-12,BUY_50127,Japan,Engineering,4103,125027105,2768,ISO9001,0,0.7,1,1,1,8943,1,0.73,Call,0.88,1,0,1,1,-0.42
10737,2023-07-26,BUY_34786,Netherlands,Chemicals,1116,122632678,5701,ISO14001,0,0.7,0,1,1,19010,0,0.73,Email,,1,1,1,0,0.63
10738,2022-09-27,BUY_12937,Japan,Medical Devices,,97696016,3505,ISO9001,0,0.39,0,Unknown,0,15435,0,0.81,Call,0.52,1,1,1,0,0
10739,2023-12-21,BUY_79603,UK,Medical Devices,,64445959,1480,None,0,0.5,0,0,1,6707,1,0.5,WhatsApp,,0,1,1,0,0.46
10740,2022-05-08,BUY_12738,Canada,Engineering,,90549094,6127,ISO9001,0,0.41,1,0,0,10205,1,0.9,,NA,1,0,1,1,-0.77
10741,2022-07-16,BUY_95076,USA,Auto Parts,7000,135305582,1986,ISO9001,0,0.61,1,0,0,18569,1,0.82,WhatsApp,NA,0,0,0,1,0.6
10742,2022-07-30,BUY_21300,Australia,Electronics,,124058590,945,None,0,0.85,1,0,1,17867,0,0.87,Email,NA,0,1,0,0,-0.55
10743,2022-05-09,BUY_68366,Netherlands,Electronics,422,150259126,6901,None,1,0.75,1,Unknown,1,16326,0,0.99,LinkedIn,,0,1,1,1,-0.62
10744,2022-10-29,BUY_48775,Singapore,Textiles,,107023751,6951,None,1,0.23,0,Unknown,0,17825,0,0.92,Call,,0,1,0,0,-0.65
10745,2021-01-12,BUY_47625,USA,Textiles,331,43419647,2466,ISO9001,1,0.9,0,Unknown,1,8944,1,0.32,WhatsApp,NA,0,1,1,1,-0.59
10746,2024-05-11,BUY_65722,UK,Pharmaceuticals,4631,146784727,6879,WHO-GMP,1,0.01,1,0,0,3117,1,0.21,WhatsApp,0.76,0,0,0,0,-0.54
10747,2022-06-17,BUY_65867,Australia,Solar,5491,105515730,902,None,1,0.69,0,0,0,3964,0,0.74,,NA,1,0,1,0,-0.93
10748,2022-05-04,BUY_13433,Germany,IT Software,,80729431,1623,GDPR,1,0.49,0,0,1,14708,0,0.39,LinkedIn,NA,0,0,0,1,-0.08
10749,2021-12-29,BUY_99661,Australia,Electronics,223,128621452,6746,None,0,0.61,1,1,1,14956,1,0.34,,NA,0,0,0,1,-0.05
10750,2024-02-28,BUY_16934,Netherlands,Textiles,,11749933,6734,None,0,0.34,1,1,1,1078,0,0.51,LinkedIn,0.18,1,1,0,1,0.71
10751,2024-10-21,BUY_23471,Netherlands,IT Software,,34792008,2690,None,0,0.36,0,0,0,9490,0,0.75,,NA,0,0,1,1,0.64
10752,2022-02-05,BUY_78751,Canada,Chemicals,6432,148247214,4550,ISO14001,0,0.6,0,1,1,13435,1,0.33,,0.88,0,1,1,1,0.8
10753,2024-10-20,,UK,Solar,,140373959,1112,UL,1,0.76,1,0,0,4796,1,0.99,Call,0.11,1,0,0,1,0.42
10754,2021-11-01,,Japan,Textiles,3319,44622974,3487,None,1,0.73,1,Unknown,1,17614,0,0.72,Email,0.8,1,0,0,1,-0.28
10755,2024-02-01,BUY_93913,Australia,Chemicals,7132,158690147,132,None,0,0.26,1,1,1,8628,0,0.04,WhatsApp,,0,0,0,0,-0.23
10756,2022-07-24,BUY_79825,Japan,Machinery,,123979602,6943,ISO9001,0,0.78,0,0,1,7980,1,0.05,WhatsApp,NA,1,0,1,1,0.74
10757,2024-08-15,BUY_93217,UK,Engineering,,162044769,3713,ISO9001,1,0.51,0,1,0,1164,0,0.51,,,1,0,0,0,0.51
10758,2023-03-14,BUY_28759,Canada,Machinery,1977,30808211,6957,None,0,0.26,0,Unknown,1,10868,0,0.78,,NA,0,0,0,1,0.13
10759,2021-10-26,BUY_15419,UK,Medical Devices,4983,164781732,3751,ISO9001,1,0.86,0,Unknown,0,1971,1,0.1,,0.13,0,0,0,1,-0.6
10760,2023-08-03,BUY_32244,Germany,Engineering,6890,88481651,560,ISO14001,1,0.97,1,1,1,1087,0,0.76,,0.88,0,0,0,0,0.33
10761,2022-12-23,BUY_92629,UK,Solar,,76048949,3683,UL,1,0.53,0,1,0,14932,0,0.11,Email,,0,0,0,0,0.28
10762,2023-02-04,BUY_81320,UAE,Electronics,4469,185046400,6912,None,1,0.79,0,1,1,4342,0,0.17,,0.78,0,1,1,0,0.79
10763,2024-06-30,BUY_55060,UK,Electronics,,183905092,5960,None,1,0.14,0,0,0,1958,1,0.4,WhatsApp,NA,0,0,0,0,-0.23
10764,2021-08-16,BUY_92564,Italy,Solar,1250,43376057,3043,TUV,1,0.01,0,1,0,15139,0,0.28,LinkedIn,0.73,0,0,1,0,-0.64
10765,2023-10-11,BUY_79526,USA,Engineering,2470,180946643,5283,CE,1,0.74,1,1,1,4123,0,0.5,Call,NA,0,1,0,0,0.59
10766,2021-02-08,BUY_80642,Singapore,Pharmaceuticals,606,130264618,4891,FDA,0,0.19,0,0,0,3560,0,0.01,Email,0.08,1,1,1,1,0.73
10767,2021-02-13,BUY_47664,Singapore,Machinery,1205,136650259,5758,ISO9001,0,0.74,0,0,1,4122,0,0.33,LinkedIn,,0,0,0,0,0.88
10768,2021-12-22,BUY_45769,UK,Auto Parts,,128895303,3767,None,1,0.35,0,Unknown,0,6438,0,0.8,WhatsApp,,0,0,0,0,-0.47
10769,2024-11-04,BUY_34868,UK,Textiles,3101,172167587,6277,None,1,0.42,1,1,1,5120,1,0.94,LinkedIn,,0,0,0,0,-0.16
10770,2023-03-08,BUY_28244,Italy,Machinery,,163597258,6265,None,1,0.57,0,1,1,13176,0,0.51,LinkedIn,NA,1,0,1,0,0.8
10771,2024-01-14,BUY_70732,Canada,Pharmaceuticals,,61328771,1780,EU-GMP,1,0.88,0,Unknown,0,3284,1,0.39,LinkedIn,,1,0,0,0,0.61
10772,2022-02-12,BUY_32847,Japan,Textiles,,12210182,4975,None,0,0.45,1,0,1,273,1,0.56,,NA,1,0,0,0,0.12
10773,2022-03-31,BUY_76444,UAE,Electronics,6271,27260871,6488,None,1,0.56,0,Unknown,0,1676,0,0.13,WhatsApp,,0,0,1,1,-0.24
10774,2022-05-22,BUY_62002,USA,Medical Devices,,89798620,6818,ISO9001,0,0.34,0,0,1,1507,1,0.49,Call,0.22,0,0,0,0,0.28
10775,2025-01-20,BUY_80086,France,Textiles,5833,105490501,5099,ISO9001,0,0.93,0,1,0,12553,1,0.69,,NA,0,1,0,1,-0.66
10776,2024-12-06,,France,Auto Parts,,158253588,6732,None,0,0.95,1,Unknown,0,19884,0,0.42,,NA,0,1,1,1,0.89
10777,2023-07-24,BUY_73052,USA,Medical Devices,,130445537,6446,ISO9001,1,0.23,0,Unknown,0,3472,0,0.98,,,1,0,0,0,-0.08
10778,2024-07-10,BUY_93807,Australia,IT Software,3270,126941799,3618,SOC2,1,0.62,1,0,0,16595,0,0.9,,NA,1,1,1,0,0.45
10779,2023-03-14,BUY_71822,Germany,Engineering,2037,175721314,2553,ISO9001,1,0.98,1,1,0,9410,0,0.83,WhatsApp,NA,1,1,0,0,0.5
10780,2022-09-16,BUY_82824,UAE,Solar,,61518476,66,IEC,1,0.85,0,1,0,11408,1,0.99,,,0,1,0,0,-0.21
10781,2022-03-15,BUY_40386,Italy,Textiles,,141363182,5650,ISO9001,1,0.91,1,1,0,6401,1,0.79,Call,NA,0,1,1,1,-0.19
10782,2024-06-09,BUY_77921,Japan,Solar,,108800326,4932,None,0,0.41,0,Unknown,1,8236,0,0.71,LinkedIn,0.31,1,1,1,1,-0.23
10783,2022-12-04,BUY_43599,Canada,Solar,,29036539,2832,TUV,0,0.09,0,1,0,14551,0,0.37,Call,0.12,0,0,0,0,0.14
10784,2021-10-11,BUY_75094,Italy,IT Software,,120042234,5903,SOC2,1,0.82,1,1,0,5663,0,0.04,WhatsApp,,0,0,0,0,0.7
10785,2024-03-14,BUY_54013,UK,Textiles,,77559194,6221,None,0,0.72,1,Unknown,1,7440,1,0.33,Email,0.67,1,0,0,0,-0.39
10786,2023-08-04,BUY_99700,Netherlands,Chemicals,2046,22834235,4742,ISO14001,0,0.36,0,0,1,9926,0,0.78,WhatsApp,,0,0,1,1,-0.83
10787,2021-06-23,BUY_92440,Singapore,Pharmaceuticals,,176507431,5927,EU-GMP,0,0.27,0,Unknown,1,8807,0,0.91,LinkedIn,NA,1,0,0,1,0.48
10788,2021-12-27,BUY_26984,UAE,Electronics,2967,169018782,589,None,1,0.21,1,Unknown,1,5782,1,0.72,LinkedIn,NA,0,0,0,1,0.24
10789,2023-06-25,BUY_56274,USA,Medical Devices,4158,100939076,882,None,0,0.13,1,Unknown,0,1590,1,0.58,LinkedIn,,1,1,0,0,0.38
10790,2023-11-23,BUY_23041,UK,Pharmaceuticals,,104398845,262,WHO-GMP,0,0.52,0,0,1,16442,0,0.42,Email,0.27,1,1,1,0,0.51
10791,2023-09-20,BUY_93934,Canada,Engineering,7379,80006738,6065,ISO14001,0,0.95,0,Unknown,0,19166,1,0.08,LinkedIn,,0,1,0,0,0.93
10792,2023-07-16,BUY_13969,France,IT Software,,44242403,2295,ISO27001,1,0.58,0,Unknown,1,3216,0,0.41,Email,0.05,0,0,1,0,-0.55
10793,2023-10-31,BUY_49409,Japan,Machinery,,47226416,378,ISO9001,1,0.3,0,Unknown,1,5775,0,0.51,,0.69,0,1,1,0,-0.75
10794,2023-09-24,BUY_39515,Germany,Medical Devices,5747,52542796,5835,None,1,0.48,0,Unknown,1,15696,1,0.38,Call,,0,1,0,1,-0.04
10795,2024-08-17,BUY_96684,Singapore,Medical Devices,,84001807,567,None,0,0.08,0,0,0,11649,1,0.35,WhatsApp,,1,0,0,1,0.45
