News_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
6910,2021-02-19,Europe,Trade Agreement,High,Solar,-0.28,0.03,1,0,0.03
6911,2024-03-19,Europe,Tariff Update,Medium,Solar,0.25,-1,1,0,0.15
6912,2023-04-27,Europe,Trade Agreement,High,Solar,0.55,-0.15,0,0,0.96
6913,2023-08-16,Middle East,Tariff Update,High,IT Software,0.96,-0.11,0,0,-0.15
6914,2021-09-19,Asia,War Alert,High,Auto Parts,-0.29,0.84,1,0,-0.71
6915,2021-11-12,Asia,Stock Crash,Medium,Electronics,0.55,0.67,1,1,0.69
6916,2023-05-29,Global,Natural Calamity,Medium,Electronics,-0.23,0.74,0,0,-0.8
6917,2024-03-06,North America,Trade Agreement,Low,Auto Parts,-1,-0.94,0,0,-0.81
6918,2024-10-09,Asia,War Alert,Medium,Auto Parts,0.57,0.61,1,0,-0.19
6919,2024-03-29,Middle East,War Alert,Medium,IT Software,-0.99,-0.92,0,1,-0.07
6920,2024-01-16,Europe,Tariff Update,High,Machinery,0.44,0.52,0,0,0.69
6921,2022-03-24,North America,War Alert,Low,Textiles,0.11,-0.35,1,1,0.85
6922,2022-01-01,Asia,Natural Calamity,High,Solar,0.72,-0.27,1,1,0.83
6923,2022-06-07,North America,Tariff Update,Low,Auto Parts,0.07,0.81,0,1,0.54
6924,2023-04-15,North America,War Alert,Low,Solar,0.52,0.07,1,1,0.34
6925,2021-03-07,North America,Tariff Update,Medium,Electronics,0.15,0.36,0,0,0.36
6926,2021-08-17,Asia,War Alert,Low,Chemicals,-0.95,-0.49,0,0,0.67
6927,2022-03-08,Global,War Alert,High,Machinery,0.73,0.39,0,0,-0.96
6928,2023-03-18,Europe,War Alert,Low,IT Software,0.42,0.89,1,1,-0.09
6929,2021-02-10,Europe,Trade Agreement,Medium,Pharmaceuticals,0.05,-0.76,1,1,0.99
6930,2023-04-29,Asia,Natural Calamity,High,Machinery,0.47,0.49,0,0,-0.13
6931,2022-03-31,Global,Supply Chain Shock,Low,IT Software,0.02,-0.09,0,1,-0.22
6932,2023-04-06,Asia,Tariff Update,Low,Chemicals,-0.61,-0.31,0,1,0.32
6933,2022-08-25,Europe,Tariff Update,High,Solar,-0.58,-0.94,0,1,-0.48
6934,2022-01-23,Global,Supply Chain Shock,Low,Machinery,-0.29,0.36,0,1,0.68
6935,2023-10-26,Asia,Natural Calamity,Medium,Medical Devices,0.2,0.18,0,1,-0.67
6936,2024-02-18,Middle East,Trade Agreement,Medium,IT Software,-0.44,-0.96,0,1,0.93
6937,2024-11-07,Middle East,Trade Agreement,Low,Medical Devices,0.26,0.71,1,1,0.39
6938,2024-09-27,North America,Natural Calamity,High,Machinery,-0.46,0.74,1,0,-0.45
6939,2023-04-09,Asia,Stock Crash,Low,Chemicals,-0.48,-0.59,1,1,0.69
6940,2024-07-16,Europe,Natural Calamity,High,Solar,0.12,0.65,1,1,-0.67
6941,2022-11-24,Global,Supply Chain Shock,Low,IT Software,-0.66,-0.71,1,0,-0.17
6942,2024-06-12,Global,Natural Calamity,Low,Medical Devices,0.96,0.87,1,0,0.55
6943,2023-05-12,Europe,Supply Chain Shock,Medium,Solar,0.41,-0.5,1,0,0.4
6944,2024-03-19,North America,Trade Agreement,Medium,Textiles,-0.99,0.55,1,0,-0.58
6945,2024-05-11,Asia,Natural Calamity,High,Engineering,-0.9,0.53,0,0,-0.21
6946,2023-09-30,Middle East,Natural Calamity,Medium,Medical Devices,0.66,0.16,1,0,-0.95
6947,2023-04-26,North America,Stock Crash,Medium,Machinery,-0.58,-0.1,1,0,0.99
6948,2023-09-11,Middle East,Trade Agreement,Low,Textiles,0.97,-0.6,1,1,-0.49
6949,2024-01-26,Asia,Natural Calamity,High,Electronics,0.62,-0.26,0,0,0.51
6950,2023-10-20,North America,Natural Calamity,Medium,Pharmaceuticals,0.2,0.27,0,0,-0.17
6951,2023-03-23,Asia,Supply Chain Shock,High,Machinery,-0.66,0.84,1,1,0.77
6952,2021-09-03,Asia,War Alert,High,Electronics,0.42,-0.64,1,1,-0.97
6953,2021-12-30,Middle East,Tariff Update,High,Auto Parts,0.24,-0.5,1,1,-0.52
6954,2022-05-08,Asia,Supply Chain Shock,Low,Pharmaceuticals,-0.18,-0.83,0,0,-0.28
6955,2024-08-14,Middle East,Tariff Update,Medium,Textiles,-0.45,-0.77,1,0,0.36
6956,2021-08-21,Global,Trade Agreement,Medium,IT Software,0.35,-0.73,0,0,-0.72
6957,2023-09-22,Middle East,War Alert,Low,Electronics,0.62,-0.91,1,1,-0.08
6958,2024-04-08,Middle East,Supply Chain Shock,High,Electronics,-0.63,-0.89,1,1,-0.16
6959,2022-11-13,Europe,Natural Calamity,High,Machinery,0.89,0.36,1,0,0.36
6960,2021-10-17,Asia,Stock Crash,High,Solar,0.03,0.4,1,1,-0.36
6961,2024-10-04,North America,Trade Agreement,High,Engineering,0.78,-0.31,0,1,0.57
6962,2021-04-21,Asia,Trade Agreement,Low,Solar,0.49,0.9,1,0,-0.76
6963,2023-01-31,North America,War Alert,Medium,Solar,0.41,-0.23,1,1,0.34
6964,2021-07-24,Global,Tariff Update,High,Engineering,0.12,0.39,0,0,0.07
6965,2021-12-15,Asia,Tariff Update,Medium,Textiles,-0.01,0.33,1,0,0.37
6966,2023-10-22,Middle East,Stock Crash,High,Medical Devices,-0.5,-0.88,1,1,0.11
6967,2021-06-07,North America,Supply Chain Shock,Low,Textiles,0.12,-0.27,0,1,-0.81
6968,2022-01-04,Europe,Supply Chain Shock,High,Solar,0.73,-0.04,0,1,0.91
6969,2023-05-23,North America,Natural Calamity,High,Machinery,-0.79,-0.24,1,0,-0.66
6970,2024-10-05,Asia,War Alert,Medium,Solar,-0.05,-0.18,1,0,-0.73
6971,2024-08-22,Global,Stock Crash,High,Textiles,-0.22,0.98,0,0,-0.74
6972,2023-07-31,Europe,Stock Crash,Medium,IT Software,-0.45,-0.39,0,0,0.41
6973,2021-10-14,Middle East,Supply Chain Shock,High,Solar,0.01,-0.34,1,1,-0.71
6974,2022-08-24,Middle East,Natural Calamity,Low,IT Software,-0.72,-0.18,1,1,0.29
6975,2021-11-29,Global,Tariff Update,High,Textiles,0.6,-0.41,0,1,-0.15
6976,2021-09-11,Europe,War Alert,High,Auto Parts,-0.35,-0.7,0,0,0.84
6977,2022-05-02,Europe,Tariff Update,Medium,Textiles,-0.08,0.05,0,0,0.08
6978,2022-10-03,North America,Tariff Update,High,Engineering,-0.09,0.97,0,0,-0.66
6979,2023-02-17,Europe,Supply Chain Shock,Low,Electronics,0.3,-0.06,1,1,0.62
6980,2024-02-14,Europe,Stock Crash,High,Solar,-0.78,-0.89,0,1,-0.81
6981,2023-08-28,Global,War Alert,High,Electronics,0.1,-0.86,1,0,0.42
6982,2024-04-18,Global,Natural Calamity,Medium,Engineering,0.69,-0.76,0,0,0.23
6983,2022-01-09,Middle East,Supply Chain Shock,Low,Medical Devices,0.47,-0.31,0,0,0.27
6984,2021-05-24,Middle East,Natural Calamity,Medium,Chemicals,-0.31,-0.21,1,1,0.43
6985,2023-12-28,Global,Tariff Update,Medium,Solar,-0.1,0.64,0,0,0.37
6986,2022-03-28,Global,Stock Crash,High,Solar,-0.85,0.68,0,0,-0.46
6987,2021-04-13,North America,Tariff Update,Low,Auto Parts,-0.06,-0.47,0,0,0.49
6988,2021-06-27,Global,Tariff Update,Medium,Pharmaceuticals,-0.46,0.74,1,0,-0.58
6989,2024-10-02,Europe,Tariff Update,Low,Machinery,0.86,0.02,0,0,-0.88
6990,2024-02-21,Europe,Stock Crash,High,Textiles,0.39,0.5,0,0,0.66
6991,2023-06-22,Middle East,Trade Agreement,High,Electronics,-0.93,-0.38,0,1,-0.66
6992,2025-01-07,Europe,Trade Agreement,Medium,Textiles,0.48,0.72,0,0,0.34
6993,2021-05-14,Global,Stock Crash,High,Auto Parts,0.11,-0.6,1,0,-0.04
6994,2025-01-13,Global,War Alert,Low,Pharmaceuticals,-0.07,0.45,1,0,-0.98
6995,2022-06-06,Middle East,Tariff Update,Medium,Textiles,0.63,-0.26,1,0,0.56
6996,2024-11-25,Middle East,Stock Crash,High,Medical Devices,-0.49,0.78,1,0,0.17
6997,2022-07-28,Middle East,Trade Agreement,High,Machinery,0.04,-0.4,1,1,0.76
6998,2021-01-18,Asia,Tariff Update,Medium,Machinery,-0.12,0.97,0,1,-0.49
6999,2023-12-18,Global,Supply Chain Shock,High,Machinery,0.52,-0.8,0,1,0.26
7000,2021-08-16,North America,Natural Calamity,Low,Pharmaceuticals,-0.42,0.01,1,1,0.14
7001,2021-08-29,Global,Supply Chain Shock,Low,Pharmaceuticals,0.29,-0.34,0,1,0.51
7002,2023-12-05,Global,Tariff Update,Medium,Pharmaceuticals,-0.25,-0.96,1,0,0.68
7003,2021-01-10,Asia,Trade Agreement,Low,Medical Devices,-0.51,0.4,0,1,-0.69
7004,2021-10-22,Global,Supply Chain Shock,High,Machinery,0.71,0.44,1,1,0.11
7005,2021-07-10,Middle East,Trade Agreement,High,Chemicals,-0.91,-0.67,0,0,0.9
7006,2021-09-29,Middle East,Stock Crash,High,Chemicals,-0.82,-0.5,1,1,0.56
7007,2022-01-13,Europe,Supply Chain Shock,Low,Textiles,-0.38,0.22,0,0,0.49
7008,2022-06-15,Asia,War Alert,High,Textiles,-0.38,-0.52,0,1,-0.87
7009,2022-05-11,Global,Supply Chain Shock,High,Machinery,0.72,-0.06,1,1,-0.28
7010,2022-02-17,Middle East,Stock Crash,Medium,Textiles,0.33,-0.82,0,1,-0.92
7011,2024-05-17,Europe,Supply Chain Shock,Medium,Medical Devices,0.24,0.02,1,0,-0.1
7012,2023-09-18,Global,Stock Crash,Low,Textiles,0.18,-0.39,0,0,-0.4
7013,2021-12-04,Europe,Stock Crash,Medium,Auto Parts,0.58,0.81,1,0,-0.7
7014,2021-10-14,Asia,Tariff Update,Medium,Electronics,0.02,-0.28,1,1,-0.66
7015,2022-06-28,Middle East,Supply Chain Shock,High,Auto Parts,0.11,-0.85,0,0,0.63
7016,2025-02-04,North America,Supply Chain Shock,Low,Auto Parts,-0.4,0.35,1,1,0.31
7017,2021-08-21,Global,Stock Crash,High,Chemicals,0.32,-0.75,0,1,-0.19
7018,2024-10-24,Europe,Stock Crash,High,Pharmaceuticals,0.44,-0.62,1,0,-0.27
7019,2023-09-14,Middle East,Stock Crash,Medium,Auto Parts,0.17,0.81,0,0,0.05
7020,2022-03-09,Middle East,Natural Calamity,High,Auto Parts,-0.86,-0.97,0,0,-0.92
7021,2021-12-09,North America,Tariff Update,Medium,Medical Devices,0.53,-0.06,0,0,-0.4
7022,2022-06-28,Global,Supply Chain Shock,High,Auto Parts,0.9,-0.48,1,1,0.61
7023,2022-01-14,Middle East,Stock Crash,High,Auto Parts,-0.1,0.23,1,1,0.74
7024,2024-05-20,Middle East,Tariff Update,High,Pharmaceuticals,0.11,-0.99,1,1,-0.13
7025,2023-06-09,Asia,Natural Calamity,Medium,Textiles,0.71,0.51,0,0,0.53
7026,2024-04-27,Middle East,Trade Agreement,High,Machinery,0.75,0.48,0,1,0.47
7027,2024-07-21,Middle East,Natural Calamity,Medium,Chemicals,0.05,-0.24,0,0,-0.47
7028,2023-04-01,Asia,Stock Crash,Medium,Electronics,0.57,-0.09,0,1,0.38
7029,2021-01-25,Global,Trade Agreement,High,Auto Parts,-0.49,-0.57,0,1,0.36
7030,2024-05-03,Middle East,Tariff Update,Medium,Textiles,-0.3,0.51,0,0,0.03
7031,2024-10-20,North America,Trade Agreement,High,Chemicals,0.17,0.45,1,0,-0.62
7032,2021-01-26,North America,Supply Chain Shock,Medium,Electronics,-0.56,-0.37,1,1,0.33
7033,2021-04-01,Middle East,Natural Calamity,Medium,Chemicals,-0.14,0.29,1,0,0.73
7034,2022-05-09,North America,Tariff Update,Low,Machinery,0.51,-0.5,0,1,-0.64
7035,2024-04-26,North America,Tariff Update,Medium,Medical Devices,-0.56,-0.54,1,0,-0.8
7036,2022-01-14,Global,Supply Chain Shock,High,Engineering,-0.49,-0.12,1,0,-0.55
7037,2024-01-24,Europe,Stock Crash,Low,Auto Parts,-0.52,-0.76,0,1,-0.77
7038,2022-05-03,North America,Trade Agreement,High,Solar,-0.78,0.24,1,0,0.52
7039,2024-04-03,Europe,Natural Calamity,Low,Chemicals,0.14,0.96,0,0,-0.28
7040,2022-01-13,Asia,Stock Crash,High,Pharmaceuticals,-0.59,-0.28,0,0,0.71
7041,2022-06-08,Middle East,Natural Calamity,Low,Medical Devices,-0.41,0.13,0,0,0.69
7042,2021-02-09,Middle East,Natural Calamity,Medium,Engineering,-1,-0.9,0,1,-0.55
7043,2023-01-22,North America,Supply Chain Shock,Medium,Electronics,0.9,-0.54,1,1,-0.12
7044,2023-07-01,Europe,Stock Crash,Medium,Textiles,0.36,-0.7,1,1,0.82
7045,2024-11-12,Asia,War Alert,Medium,Medical Devices,-0.72,0.65,1,0,-0.57
7046,2022-11-25,Asia,Tariff Update,Medium,Textiles,-0.14,0.18,1,0,0.24
7047,2021-08-28,North America,Trade Agreement,Low,Medical Devices,0.33,-0.11,1,0,0.24
7048,2022-09-25,Global,Natural Calamity,Medium,Medical Devices,0.59,0.36,1,1,0.79
7049,2022-06-28,Global,Trade Agreement,Low,Pharmaceuticals,0.23,-0.04,0,0,0.56
7050,2023-04-29,Asia,Trade Agreement,Medium,Medical Devices,0.86,0.92,1,0,0.54
7051,2021-01-24,Middle East,Trade Agreement,Low,Engineering,0.1,-0.44,1,0,0.69
7052,2023-12-24,Global,Trade Agreement,High,Engineering,-0.1,0.18,1,1,-0.09
7053,2021-02-12,North America,Natural Calamity,Low,Solar,0.98,0.62,1,0,-0.45
7054,2023-12-01,Middle East,Stock Crash,Medium,Textiles,0.57,-0.19,1,0,-0.87
7055,2024-01-12,Global,Trade Agreement,High,IT Software,-0.7,-0.68,1,1,0.06
7056,2023-03-27,Asia,Trade Agreement,Low,Electronics,-0.71,-0.25,0,1,-0.74
7057,2021-11-05,Europe,Stock Crash,Medium,Solar,-0.72,-0.25,1,0,-0.95
7058,2023-06-03,North America,War Alert,High,Medical Devices,0.27,0.11,0,0,0.96
7059,2024-06-17,Asia,Stock Crash,High,Chemicals,0.68,-0.43,0,1,0.52
7060,2024-04-08,North America,Trade Agreement,High,Engineering,0.68,0.31,1,0,-0.34
7061,2021-02-28,Global,Tariff Update,High,Engineering,0.21,0.78,0,0,-0.97
7062,2021-05-12,North America,Tariff Update,High,Pharmaceuticals,0.64,-0.23,0,1,0.97
7063,2021-02-17,Asia,Supply Chain Shock,High,Electronics,-0.84,0.95,0,1,0.86
7064,2023-02-17,Asia,Supply Chain Shock,Low,Electronics,0.83,0.97,1,1,0.09
7065,2023-01-22,North America,War Alert,Medium,Auto Parts,-0.45,-0.56,1,1,-0.39
7066,2024-05-06,Global,Tariff Update,Medium,Pharmaceuticals,-0.35,-0.71,1,1,0.18
7067,2023-06-28,Asia,Supply Chain Shock,High,Medical Devices,-0.82,0.44,0,1,0.7
7068,2024-12-13,Global,Stock Crash,Low,Engineering,0.09,0.49,0,0,-0.02
7069,2023-09-27,Middle East,Trade Agreement,Medium,Auto Parts,0.46,-0.34,1,0,0.15
7070,2023-09-14,Global,Natural Calamity,High,Auto Parts,-0.87,0.84,0,0,0.12
7071,2023-01-31,North America,Trade Agreement,Medium,IT Software,-0.22,0.49,0,1,0.08
7072,2021-07-22,Global,War Alert,Low,Electronics,-0.6,0.34,1,0,0.55
7073,2021-07-13,Asia,War Alert,High,Chemicals,-0.95,0.09,1,1,0.1
7074,2023-09-24,Asia,Stock Crash,Medium,IT Software,-0.66,0.93,0,0,0.56
7075,2023-03-02,Middle East,Stock Crash,Medium,Auto Parts,-0.6,-0.55,0,1,0.45
7076,2023-02-09,Europe,War Alert,High,Pharmaceuticals,0.19,0.37,0,1,-0.77
7077,2023-11-22,Asia,Supply Chain Shock,High,Solar,-0.12,-0.13,1,1,0.92
7078,2023-07-21,Asia,Natural Calamity,Low,Pharmaceuticals,0.06,-0.95,0,1,-0.2
7079,2023-06-13,Asia,Supply Chain Shock,High,Medical Devices,0.68,0.3,1,1,-0.76
7080,2022-12-03,Europe,Tariff Update,Low,Pharmaceuticals,0.06,0.22,0,0,-0.25
7081,2023-03-10,Asia,Tariff Update,Medium,IT Software,-0.08,-0.5,0,1,-0.23
7082,2021-02-02,Middle East,Stock Crash,High,Auto Parts,0.37,-0.94,1,0,-0.2
7083,2024-10-02,North America,Stock Crash,High,Chemicals,-0.66,0.11,1,1,0.86
7084,2023-09-19,North America,Stock Crash,High,Chemicals,-0.4,0.06,1,1,-0.06
7085,2022-12-21,Europe,Stock Crash,Medium,Machinery,0.41,0.96,0,1,0.16
7086,2024-08-17,Middle East,War Alert,High,Engineering,-0.82,0.55,0,0,-0.85
7087,2023-08-30,North America,Tariff Update,High,IT Software,0.39,0.81,1,0,0.15
7088,2021-11-14,Middle East,Trade Agreement,Low,Auto Parts,-0.12,0.19,1,1,-0.47
7089,2023-10-01,Middle East,Trade Agreement,Low,IT Software,0.67,-0.66,0,1,0.28
7090,2024-08-12,Asia,Trade Agreement,High,Pharmaceuticals,0.01,0.16,0,0,0.03
7091,2021-06-03,Europe,Tariff Update,Medium,Medical Devices,0.02,-0.3,1,1,-0.67
7092,2021-06-27,Asia,Trade Agreement,Medium,Machinery,-0.27,0.2,0,0,-0.65
7093,2022-08-07,North America,Natural Calamity,Low,Machinery,-0.86,0.57,1,1,-0.16
7094,2021-03-04,North America,Tariff Update,High,Solar,0.47,0.13,0,0,-0.93
7095,2021-10-04,Asia,Supply Chain Shock,High,Engineering,-0.5,0.6,1,1,-0.26
7096,2021-09-17,Global,Trade Agreement,High,Solar,-0.26,0.71,1,0,-0.4
7097,2021-09-16,Europe,Trade Agreement,Low,Pharmaceuticals,-0.57,-0.49,1,1,0.11
7098,2022-06-07,Global,Natural Calamity,Medium,Solar,0.17,0.11,0,1,0.37
7099,2022-03-10,Middle East,Natural Calamity,High,Medical Devices,-0.51,-0.06,0,0,0.77
7100,2023-02-24,Asia,Natural Calamity,High,Engineering,0.53,0.46,1,0,0.46
7101,2022-11-23,Asia,Supply Chain Shock,Low,Chemicals,-0.66,0.5,1,0,0.77
7102,2021-04-30,Europe,War Alert,Low,Engineering,0.21,-0.81,0,0,-0.7
7103,2022-08-06,Global,Tariff Update,Medium,Electronics,-0.18,-0.04,0,1,0.8
7104,2025-02-08,Europe,Natural Calamity,High,Textiles,-0.81,0.46,1,0,0.27
7105,2022-08-15,Middle East,Stock Crash,High,Solar,-0.18,-0.25,0,0,-0.24
7106,2024-07-23,Global,Supply Chain Shock,High,Medical Devices,0.53,0.41,1,1,-0.73
7107,2022-12-22,North America,Tariff Update,Low,Medical Devices,-0.21,0.5,0,1,0.87
7108,2022-06-18,Global,Supply Chain Shock,Low,Textiles,-0.39,-0.49,0,0,-0.99
7109,2023-02-13,Europe,Stock Crash,High,Engineering,0.04,0.96,1,0,0.06
7110,2024-12-17,North America,Supply Chain Shock,Medium,Medical Devices,-0.69,-1,1,0,-0.06
7111,2021-01-28,North America,Supply Chain Shock,Medium,Machinery,0.15,-0.57,0,0,-0.06
7112,2024-06-28,Global,Natural Calamity,Medium,Auto Parts,0.7,-0.04,1,0,-0.47
7113,2021-04-11,Asia,Natural Calamity,High,Electronics,-0.13,0.08,0,1,0.99
7114,2022-06-01,North America,Natural Calamity,High,Electronics,-0.06,-0.53,0,0,-0.75
7115,2021-12-29,Asia,Supply Chain Shock,High,Chemicals,-0.88,-0.83,1,0,0.01
7116,2022-06-05,Global,War Alert,High,Machinery,-0.29,-0.11,1,1,-0.38
7117,2023-04-09,Middle East,Supply Chain Shock,Medium,Textiles,0.54,0.68,1,1,-0.61
7118,2024-01-14,Global,Stock Crash,Medium,IT Software,0.31,0.99,0,1,0.36
7119,2023-12-09,Global,Tariff Update,High,Auto Parts,-0.82,0.43,1,1,-0.65
7120,2024-12-10,Europe,Trade Agreement,High,Auto Parts,-0.49,0.82,0,1,-0.13
7121,2023-07-23,Middle East,Trade Agreement,High,Machinery,0.11,-0.53,1,1,0.32
7122,2024-06-12,Europe,Natural Calamity,Low,Pharmaceuticals,-0.36,-0.5,0,0,-0.89
7123,2021-09-21,Middle East,Natural Calamity,Medium,Textiles,-0.63,-0.29,0,1,-0.52
7124,2021-10-13,Asia,Tariff Update,Medium,Auto Parts,-0.87,-0.23,1,0,-0.01
7125,2021-07-08,Asia,Tariff Update,Low,Medical Devices,-0.42,0.03,0,1,0.39
7126,2023-05-11,Asia,Natural Calamity,Low,Textiles,0.63,-0.45,1,1,0.91
7127,2024-04-22,Asia,Natural Calamity,Medium,Medical Devices,0.53,0.09,1,0,-0.59
7128,2021-04-20,Global,War Alert,Low,Solar,-0.35,-0.4,0,1,-0.06
7129,2024-08-03,Europe,Tariff Update,Medium,Medical Devices,0.93,-0.75,0,1,-0.72
7130,2022-11-29,Global,Trade Agreement,High,Pharmaceuticals,0.51,0.92,1,1,0.41
7131,2022-12-26,Global,Trade Agreement,Low,Electronics,-0.41,0.19,0,1,0
7132,2021-03-21,Middle East,Supply Chain Shock,High,Engineering,0.28,0.13,1,0,-0.58
7133,2023-11-10,Asia,Trade Agreement,High,Pharmaceuticals,0.36,-0.06,1,0,-0.72
7134,2021-06-11,Global,Trade Agreement,High,Machinery,0.15,-0.66,0,1,-0.22
7135,2021-07-03,Asia,Tariff Update,Low,Machinery,0.73,-0.96,1,0,-0.42
7136,2024-07-17,Europe,Stock Crash,High,Machinery,0.21,0.66,1,1,-0.07
7137,2024-12-09,Global,Natural Calamity,High,Medical Devices,-0.27,0.29,1,1,0.13
7138,2022-07-17,Europe,Supply Chain Shock,Medium,Auto Parts,-0.5,-0.08,1,1,-0.53
7139,2021-05-21,North America,Trade Agreement,Low,Textiles,-0.53,0.9,0,0,-0.34
7140,2022-08-08,Asia,War Alert,High,Solar,-0.78,-0.34,1,0,-0.07
7141,2024-03-03,Global,War Alert,High,Textiles,0.41,0.86,1,1,-0.04
7142,2022-06-26,Global,Tariff Update,High,Engineering,-0.13,-0.84,1,1,-0.87
7143,2022-05-14,Global,Stock Crash,High,Auto Parts,-0.29,0.25,1,1,0.91
7144,2023-06-08,Europe,Supply Chain Shock,High,Medical Devices,-0.26,0.93,1,1,-0.53
7145,2022-10-23,Global,Trade Agreement,High,Electronics,0.11,-0.64,1,1,0.93
7146,2022-10-06,Middle East,War Alert,High,Engineering,0.66,0.83,1,1,0.13
7147,2023-02-11,Asia,Supply Chain Shock,Medium,Engineering,0.82,-0.13,1,0,-0.18
7148,2022-07-13,Middle East,Trade Agreement,Low,Chemicals,-0.77,0.57,1,1,0.75
7149,2024-01-21,Middle East,Trade Agreement,Medium,IT Software,-0.35,0.04,0,1,-0.36
7150,2024-12-07,Asia,Trade Agreement,High,Electronics,0.59,0.74,0,0,-0.91
7151,2023-01-08,Europe,Trade Agreement,Medium,Engineering,-0.96,0.55,0,0,0.21
7152,2022-09-17,North America,Tariff Update,Medium,Machinery,-0.03,0.44,1,1,-0.4
7153,2022-12-30,Global,Trade Agreement,High,Auto Parts,0.81,0.75,1,0,0.75
7154,2024-04-01,North America,War Alert,High,IT Software,-0.3,0.34,1,0,-0.84
7155,2024-09-10,Europe,War Alert,High,Machinery,0.59,-0.07,1,1,-0.25
7156,2022-11-23,Asia,Natural Calamity,Medium,Solar,0.44,-0.98,1,1,0.8
7157,2023-09-11,Asia,Supply Chain Shock,High,Solar,0.8,-0.63,0,1,0.72
7158,2024-08-31,Europe,Stock Crash,Medium,Chemicals,-0.15,-0.34,1,1,0.6
7159,2021-08-23,Asia,War Alert,High,Electronics,0.56,0.09,0,1,-0.33
7160,2021-09-15,Asia,War Alert,Medium,Auto Parts,0.07,-0.31,1,0,0.05
7161,2021-11-27,Global,War Alert,High,Machinery,-0.3,-0.79,1,1,-0.19
7162,2022-10-07,Asia,Tariff Update,Medium,Engineering,0.34,-0.63,1,1,-0.04
7163,2021-04-06,Middle East,Trade Agreement,Low,Solar,0.8,-0.72,1,0,-0.02
7164,2022-01-25,Europe,Tariff Update,Low,Engineering,0.57,-0.65,1,1,-0.73
7165,2023-10-02,Global,Supply Chain Shock,Low,Chemicals,-0.9,0.21,0,1,-0.77
7166,2023-06-14,Middle East,Tariff Update,Medium,Chemicals,0.13,-0.69,0,1,0.91
7167,2021-01-26,Europe,Natural Calamity,Low,IT Software,0.09,0.33,0,1,-0.9
7168,2024-01-06,Asia,War Alert,High,Medical Devices,0.87,0.6,1,1,0.06
7169,2022-08-05,Asia,Supply Chain Shock,Medium,IT Software,0.2,0.04,1,0,0.13
7170,2024-06-20,Global,War Alert,Low,Electronics,-0.49,-0.54,0,0,0.09
7171,2021-09-24,North America,War Alert,High,Engineering,-0.08,0.12,1,1,0.13
7172,2024-06-23,Middle East,Tariff Update,High,IT Software,0.54,-0.01,0,0,0.97
7173,2023-10-03,Global,War Alert,Medium,Chemicals,-0.58,-0.14,1,1,-0.01
7174,2024-04-15,Middle East,War Alert,Medium,Solar,0.46,0.71,1,1,-0.03
7175,2024-12-31,Europe,Supply Chain Shock,Medium,Machinery,0.56,0.94,1,1,0.48
7176,2021-10-26,North America,War Alert,High,Solar,-0.39,-0.4,1,0,0.25
7177,2022-03-18,Europe,Natural Calamity,Low,Textiles,-0.4,-0.1,1,0,0.8
7178,2024-09-10,Europe,War Alert,Medium,Medical Devices,-0.63,-0.63,1,0,-0.24
7179,2021-11-29,Middle East,Supply Chain Shock,Medium,Machinery,0.81,0.31,1,1,0.66
7180,2023-10-21,Europe,Natural Calamity,High,Engineering,0.94,-0.15,1,0,0.4
7181,2021-06-02,Asia,Stock Crash,High,Engineering,-0.21,-0.45,1,1,0.04
7182,2024-02-18,Europe,War Alert,Low,Medical Devices,0.02,0.38,1,0,-0.95
7183,2023-12-16,North America,Supply Chain Shock,High,IT Software,-0.15,-0.68,1,0,0.65
7184,2022-04-12,Europe,Natural Calamity,High,IT Software,-0.39,-0.45,1,1,-0.61
7185,2022-04-21,Middle East,Trade Agreement,Low,Machinery,-0.34,0.1,1,0,0.75
7186,2023-12-03,Global,Tariff Update,Low,IT Software,0.45,0.48,1,0,0.14
7187,2024-07-23,North America,War Alert,Low,Textiles,-0.53,-0.43,1,1,-0.47
7188,2023-08-23,Asia,Stock Crash,High,Textiles,-0.77,0.83,0,0,-0.77
7189,2023-11-09,Asia,Trade Agreement,High,Chemicals,-0.55,0.64,0,0,0.97
7190,2024-05-12,Middle East,Natural Calamity,Low,Chemicals,0.07,0.73,0,0,-0.32
7191,2022-09-17,North America,Trade Agreement,High,Machinery,0.76,-0.66,1,0,-0.05
7192,2024-10-19,Global,Natural Calamity,High,Machinery,-0.96,0.83,0,0,-0.32
7193,2023-07-24,Asia,Stock Crash,High,Electronics,0.19,-0.97,1,0,-0.83
7194,2022-01-31,Europe,Tariff Update,Low,Engineering,0.39,-0.63,1,1,-0.98
7195,2024-07-15,North America,Tariff Update,Medium,Pharmaceuticals,0.74,0.84,0,1,0.31
7196,2022-11-10,Asia,Natural Calamity,High,Chemicals,-0.04,0.37,0,1,-0.27
7197,2022-07-22,Global,Natural Calamity,Low,Machinery,-0.43,-0.01,1,0,-0.31
7198,2021-02-09,Global,Natural Calamity,Medium,Machinery,0.4,0.64,0,1,-0.83
7199,2024-05-21,Middle East,Trade Agreement,High,Pharmaceuticals,0.96,0.79,0,0,-0.77
7200,2024-02-09,North America,War Alert,Medium,Machinery,0.48,-0.3,1,0,0.79
7201,2024-06-18,Asia,Trade Agreement,High,IT Software,-0.27,-0.19,1,0,0.39
7202,2023-11-22,Global,Supply Chain Shock,High,Solar,-0.6,0.93,0,0,0.69
